,section_id,s_node,e_node,length
10952,117957189,1327769969,1327769926,10
10953,117957190,1327769974,1327769686,2
10954,117957191,1327769914,1327769758,8
10955,117957192,1327769788,1327769665,3
10956,117957195,1327769564,1327769951,2
10957,117957196,1327769875,1327769579,3
10958,117957197,1411178999,1327769690,13
10959,117957198,1327769688,1327769795,17
10960,117957199,1327769888,1327769803,2
10961,117957201,1327769868,1327769913,2
10962,117957202,1327769982,1327769726,4
10963,117957203,1327769632,1327769944,9
10964,117957205,1327769958,1327769727,2
10965,117957206,1327769546,1327769939,4
10966,117957207,1327769838,1327769754,2
10967,117957209,1327769707,1327769679,4
10968,117957210,1327769835,1327769591,4
10969,117957211,1327769919,1327769786,10
10970,117957212,1327769967,1327769530,5
10971,117957213,1655544249,1327769643,7
10972,117957214,1327769576,1327769627,8
10973,117957215,1327769786,1327769594,9
10974,117957216,1327769557,1327769656,15
10975,117957635,1327771792,1327771792,50
10976,117957636,1327771741,1327771775,5
10977,117958007,1327775576,1327775612,8
10978,117958009,1327775529,1327775708,2
10979,117958010,1327775536,1327775610,5
10980,117958011,1327775585,1327775667,2
10981,117958012,1327775674,1327775505,5
10982,117958013,1327775596,1327775704,10
10983,117958014,1327775681,1327775607,5
10984,117958015,1327775565,1327775659,4
10985,117958016,1327775596,1327775596,15
10986,117958017,1327775652,1327775693,3
10987,117958018,1327775533,1327775505,3
10988,117958019,1327775615,1327775684,3
10989,117958020,1327775520,1327775691,2
10990,117958021,1327775670,1327775555,26
10991,117958022,1327775638,1327779368,16
10992,117958023,1327775562,1327775700,10
10993,117958024,1327775561,1327775526,2
10994,117958025,1327775524,1327775693,5
10995,117958026,1327775505,1327775652,6
10996,117958027,1327775531,1327775615,8
10997,117958028,1327775612,1327775672,5
10998,117958029,1327775594,1327775673,8
10999,117958030,1327775642,1327775576,5
11000,117958031,1327775685,1327775563,2
11001,117958032,1327775559,1327775577,3
11002,117958381,1327779325,1327779371,3
11003,117958382,1327779350,1327779365,3
11004,117958383,1327779360,1327779327,4
11005,117958384,1327779326,1327779349,5
11006,117958385,1327779343,1327779362,2
11007,117958386,1327779321,1327779331,6
11008,117958387,1327779348,1327779366,2
11009,117958388,1327779367,1327779332,2
11010,117958389,1327779354,2302194110,2
11011,117958390,1189179642,1189179606,7
11012,117958391,1327779337,1327779358,2
11013,117958392,1938249223,1327779361,3
11014,117958393,1327779356,1327779346,3
11015,117958394,1327779320,1327779342,5
11016,117958395,1327779357,1327779338,6
11017,117958396,1327779319,1327779364,3
11018,117958397,1327779323,1327779355,5
11019,117958398,1327779369,1327779352,4
11020,117958660,321231589,1327782540,14
11021,117958661,1327782517,1327782544,3
11022,117958662,1327782494,1327782512,3
11023,117958663,2458217498,1327782483,9
11024,117958664,1673265563,1327782537,6
11025,117958665,1327782557,534128271,4
11026,117959215,1327784986,1327784970,3
11027,118554591,340419857,1836655709,3
11028,118554592,1333233073,1333233034,2
11029,118554593,1333238398,1333233201,6
11030,118554594,6298820681,1333233085,4
11031,118554598,1333233106,1333233066,11
11032,118554599,1333233086,1333233181,7
11033,118554603,1333233155,6298820671,13
11034,118554605,1333233059,4773176149,32
11035,118554606,3784428302,1333233013,15
11036,118554607,1333233074,1333233116,30
11037,118555126,1333236738,1333236782,10
11038,118555131,1333236802,1333236727,14
11039,118555141,1333236771,648169906,6
11040,118555328,1333238443,1333238409,4
11041,118555330,1308668232,1333238406,3
11042,118555332,1333238429,1333238400,4
11043,118555333,1333238452,1333238430,2
11044,118555334,1333238415,1333238420,4
11045,118555337,1333233082,1333238399,21
11046,118555339,1333238391,1333238438,3
11047,118555340,1333238411,1333238378,8
11048,118555342,1333238390,1333238380,8
11049,118555343,1333238408,1333238432,9
11050,118555607,1333233149,1333240530,2
11051,118555608,1333240529,1333240519,4
11052,118555609,1333240521,1333240532,11
11053,118555696,1333241431,1333241417,8
11054,118555697,1333241393,1333241418,5
11055,118555698,1333241429,1333241420,3
11056,118555699,1333241425,1333241404,4
11057,118555700,1333241406,1333241401,2
11058,118555701,5685664416,1333241403,16
11059,118890249,1336339174,1336339129,23
11060,118890250,534554462,1336339165,3
11061,118890251,1336339162,1336339155,9
11062,118890252,5873005998,1336339142,4
11063,118890253,2391106047,1336339128,10
11064,118890254,1336339168,1336339143,9
11065,118890256,1336339488,1336339490,2
11066,118890257,1336339489,1336339487,3
11067,119172685,5588941643,1339742205,44
11068,119172688,1339737926,2358441275,2
11069,119314173,1341037089,1341037086,2
11070,119314174,1341037086,1736505487,13
11071,119324393,1341097592,1341097608,14
11072,119324396,1341097575,1341097586,6
11073,119324397,1341097597,1341097602,3
11074,119324399,1341097590,1341097606,4
11075,119324400,1341097577,1341097579,3
11076,119324401,1341097595,1341097574,14
11077,119555319,605885994,1685963225,5
11078,119555320,605322857,605322860,4
11079,119555322,605323511,1342991284,4
11080,119555324,605323528,605345435,2
11081,119561699,1343050580,1343050161,2
11082,119561700,1343051561,1343051401,7
11083,119561703,1343050812,5356942845,3
11084,119561705,1343051448,1343051197,6
11085,119561708,1343049908,1343051970,2
11086,119561713,1343049984,1343050124,3
11087,119561716,1343052145,1343052163,4
11088,119561720,1343050001,1343050358,3
11089,119561722,1343052494,1343050600,2
11090,119561730,1343050027,1343050158,17
11091,119561735,1343050597,606972337,15
11092,119561736,1343051970,1343051523,2
11093,119561742,1343051946,1343052286,24
11094,119561749,1343050690,1343051020,2
11095,119561752,1343051658,1343050638,10
11096,119561755,1343052293,1343050172,10
11097,119561757,1343051839,1343050059,2
11098,119561762,1343050143,1343049907,2
11099,119561765,1343051674,1343052246,6
11100,119561768,1343050420,1343049921,5
11101,119561770,606974719,1343051213,15
11102,119561781,1343052223,1343050782,5
11103,119561783,1343052329,4699113985,4
11104,119561784,1343052088,1343050214,2
11105,119561786,1343051754,1343050684,13
11106,119561793,1343050910,1343050495,2
11107,119561797,1343051213,1343050595,3
11108,119561800,1343051877,1343050422,5
11109,119561806,1343052034,1343049958,7
11110,119561814,1343051248,5356920274,2
11111,119561819,1343050358,1343051308,6
11112,119561825,1343050270,1343050012,3
11113,119561833,1343051465,1343052111,4
11114,119561835,1343051493,1343052057,6
11115,119561852,1343049963,1343050266,5
11116,119561856,1343050320,1343050818,2
11117,119561866,1343050004,1343052215,39
11118,119561868,1343051775,1343050074,4
11119,119561874,1343050035,1343050035,13
11120,119561879,1343050761,1343050308,7
11121,119561887,1343051401,1343050861,2
11122,119561889,1320351354,1343052009,4
11123,119561893,1343051612,1343051169,3
11124,119561895,1343050624,1343050358,12
11125,119561898,1343050635,606972203,6
11126,119561901,1343050702,1343050246,3
11127,119561905,1343051049,1343049939,19
11128,119561906,1343052193,1343050070,8
11129,119561912,1343052215,2274052899,7
11130,119561915,1343050026,1343051094,4
11131,119561919,1343051446,1343052086,4
11132,119561926,1343050880,1343052385,16
11133,119561927,695075943,1343050116,113
11134,119561930,1343050321,1343050978,3
11135,119561932,1343051909,1343052192,25
11136,119561936,1343050367,1343050736,2
11137,119561938,1343051418,1343052245,10
11138,119561941,648216023,648216029,7
11139,119561943,1343051615,1343051414,5
11140,119561944,1343051196,1343051399,2
11141,119561946,1343052547,1343051991,16
11142,119561947,1343051875,1343050812,5
11143,119561949,1343051658,1343051658,8
11144,119561950,1343051091,1343050872,10
11145,119561951,1343050546,1343051322,3
11146,119561952,1343049930,1343050770,13
11147,119561953,1343050721,1343050299,31
11148,119561956,1343050436,1343051320,4
11149,119561957,1343052239,1343050531,2
11150,119561958,1343051451,1343051116,7
11151,119561960,1343051249,1343050626,3
11152,119561964,1343050110,1343050511,6
11153,119561966,1343052165,1343050286,2
11154,119561968,1343052557,1343051707,22
11155,119561969,1343051562,1343051888,7
11156,119561970,1343051575,1343051159,2
11157,119561971,1343050358,5356942905,4
11158,119561972,1343051332,1343050706,9
11159,119561973,1343050736,1343051946,2
11160,119561974,1343052246,1343051775,2
11161,119561975,1343052284,1343049991,13
11162,119561976,1343049918,1343050761,2
11163,119561978,1343051028,1343051139,32
11164,119561980,1343050089,1343051220,3
11165,119561982,1343050000,1343051310,6
11166,119561983,1343050653,1343050714,11
11167,119561984,1343050012,1343051049,2
11168,119561986,1343050291,1343052363,9
11169,119561987,1343050637,1343050004,7
11170,119561988,1343050732,1343050017,5
11171,119561989,1343050276,1343050233,7
11172,119561992,1343050818,1343051778,4
11173,119561993,5356942914,1343052088,6
11174,119561994,1343051852,1343051825,10
11175,119561996,4149933691,1343050583,19
11176,119561997,1343051302,2575941584,10
11177,119561998,1343051251,1343049914,6
11178,119562000,1343049912,1343050730,3
11179,119562001,1343050103,1343051245,2
11180,119562004,1343051187,1343052241,5
11181,119562006,1343049958,1343050880,2
11182,119562007,1343052263,5356920270,3
11183,119562009,1343051016,1343051651,4
11184,119562010,1343051220,1343050597,2
11185,119562011,1343052562,1343051379,16
11186,119562014,5356942914,5356920441,5
11187,119562015,1343052110,1343050143,4
11188,119562018,1343050589,1343051512,5
11189,119562020,1343050714,1343051909,2
11190,119562023,1343052373,1343051224,5
11191,119562025,1343050352,1343051237,40
11192,119562027,1343052346,1343050382,16
11193,119562028,1343050830,1343051857,26
11194,119562032,1343051523,1343052123,10
11195,119562033,1343050624,1343052527,9
11196,119562034,1343049907,1343051361,8
11197,119562035,1343050086,1343049954,4
11198,119562037,1343051756,1343050180,5
11199,119562039,1343051475,1343052213,6
11200,119562043,1343051103,1343051518,6
11201,119562044,1343051997,1343050268,2
11202,119562045,1343050595,1343051807,2
11203,119562049,1343050233,1343051465,2
11204,119562050,1343051003,1343050967,6
11205,119562052,1343051684,1343051103,4
11206,119562053,1343050213,1343051611,19
11207,119562054,1343050734,1343050035,6
11208,119562055,1343050974,1343050132,15
11209,119562056,1343052313,1343051695,5
11210,119562059,1343051851,1343052537,3
11211,119562060,1343051350,1343051524,4
11212,119562062,1343050054,1343052482,21
11213,119562063,1343050622,1343051869,8
11214,119562066,1343051983,1343052392,3
11215,119562067,1343050178,1343051398,2
11216,119562068,1343050214,1343050409,8
11217,119562070,1343051284,1343051284,8
11218,119562073,1343050409,1343050089,2
11219,119562074,1343050160,5356942881,5
11220,119562075,1343051641,1343052293,4
11221,119562077,1343051847,1343050635,2
11222,119562081,1343050638,1343051852,2
11223,119562083,1343052487,1343049973,9
11224,119562084,1343051367,1343051675,5
11225,119562087,1343050386,1343051614,3
11226,119562088,1343050514,1343049918,15
11227,119562089,1343050861,1343050308,3
11228,119606490,1343286892,1343286969,4
11229,119606492,1343286979,1343286939,2
11230,119606493,1343286922,1343287059,10
11231,119606495,1343286973,1343286937,2
11232,119606496,1343287069,1343286852,5
11233,119606497,1343286993,1343287039,2
11234,119606500,1343287074,1343287071,8
11235,119606501,1343287054,1343286861,11
11236,119606502,1343287075,1343286837,5
11237,119606505,1343287087,1343287040,5
11238,119606506,1343286847,1343286850,2
11239,119606508,1343286835,1343286896,5
11240,119606510,1343286868,1343286848,2
11241,119606511,1343287083,1343287060,7
11242,119606513,1343286839,1343286916,6
11243,119606515,1343287044,1343286867,5
11244,119606517,1343287078,1343287005,3
11245,119606518,1343286845,1343286834,6
11246,119606520,1343287018,1343287061,3
11247,119606522,1343286946,1343287075,4
11248,119606523,1343287031,1343287025,3
11249,119606524,1343287057,1343286893,15
11250,119606526,1343286884,1343286881,3
11251,119606527,1343286857,1343286844,3
11252,119606530,1343286864,1343286862,6
11253,119606531,1343286858,1343286967,3
11254,119606532,1343287058,1343287037,3
11255,119606535,1343287081,1343286914,7
11256,119606536,1343287038,1343286865,3
11257,119606538,1343287055,1343286846,7
11258,119606540,1343286859,1343286849,4
11259,119606542,1343286856,1343287052,5
11260,119606544,1343287080,1343286853,4
11261,119606545,1343286878,1343286913,7
11262,119606547,639599634,605050263,20
11263,119606549,1343286876,1343286934,2
11264,119606551,1343286900,1343287063,3
11265,119607467,1959740016,605050249,33
11266,119607468,1343289380,1343289351,3
11267,119607469,1343289340,1343289369,2
11268,119607470,1343289311,1343289304,3
11269,119607471,1343289268,1343289309,9
11270,119607472,1343289356,1343289303,7
11271,119607473,1343289364,1343289273,6
11272,119607474,1343289344,537797051,13
11273,119607475,1343289331,605050249,4
11274,119607476,1343289333,1343289322,9
11275,119607477,1343289313,1343289371,6
11276,119607478,1343289351,1343289387,2
11277,119607479,1343289307,1343289277,4
11278,119607482,1343289318,1343289355,9
11279,119607483,1343289387,1343289298,2
